sku,mfgn,qty,qtynj,qtyfl,price,map,mrp
54070,A10-1225-2,4,1,3,524.99,,699.99
54074,A10-1218-2GS,0,0,0,478.13,,599.99
54080,A10-1225-2GS,13,9,4,499.99,,759.99
54094,R10-1001,0,0,0,296.33,,
54095,R10-1010-36,4,0,4,92.18,,
54096,R10-1020,0,0,0,98.77,,
54103,BOLT124,3,2,1,390.62,,
54104,BOLT129,6,2,4,405.48,,
54105,BOLT189,3,2,1,435.26,,
54106,BOLT249,0,0,0,465.04,,
54107,BOLT1212,3,3,0,435.26,,
54108,BOLT1812,4,3,1,465.04,,
54109,BOLT2412,0,0,0,494.76,,
54110,BRC4000,0,0,0,70.79,,
54113,BOLTLKCON,4,2,2,260.70,,
54114,BEA2000,6,2,4,167.60,,
54115,BEA2100,6,4,2,9.56,,
54120,BAW2005,0,0,0,23.87,,
54121,BAW2010,5,2,3,27.58,,
54122,BAW2015,5,2,3,31.30,,
54123,BAW2020,8,4,4,35.02,,
54124,BHW4003,0,0,0,34.28,,
54125,BHW4005,0,0,0,35.77,,
54126,BHW4007,0,0,0,37.26,,
54127,BHW4010,2,2,0,39.49,,
54128,V351CK,1,1,0,182.48,,
54129,V351LK,6,3,3,327.02,,
54134,810CABBX,409,271,138,67.15,89.99,
54151,748CAWBX,5,5,0,63.05,74.00,
54152,748CABBX,214,35,179,63.05,74.00,
54157,747DCWCS,12,6,6,48.10,64.00,
54158,747DCBCS,17,15,2,48.10,64.00,
54159,747CA24WCS,4,2,2,58.99,79.00,
54160,FVSLRSB12110A00,9,6,3,110.16,,
54161,FVSLRSB05110A00,1,0,1,110.16,,
54162,747CA24BCS,0,0,0,61.35,79.00,
54163,FVSLRSB0811SA00,1,0,1,110.16,,
54164,FVSLVS126B00A00,0,0,0,59.25,,
54165,757DCWBX,1,1,0,38.82,54.00,
54166,757DCBBX,0,0,0,38.82,54.00,
54167,757CA24WBX,3,3,0,51.41,64.00,
54168,757CA24BBX,7,3,4,53.47,64.00,
54189,BKTLA-7C,4,3,1,27.09,,
54194,LP900S,77,52,25,69.94,,
54195,LP900D,9,3,6,65.93,,
54196,436977,6,4,2,263.40,,
54197,436979,7,3,4,293.52,,
54198,436981,7,3,4,346.48,,
54210,IRID-GO-ANT-ADA,0,0,0,41.11,,
54212,IRID-GO-BAT,0,0,0,59.34,,
54213,IRID-GO-BRACKET,0,0,0,35.56,,
54214,IRID-GO-CASE,0,0,0,31.11,,
54216,2000016407,11,8,3,46.51,,
54223,004-2100-7,0,0,0,12.96,,
54244,81-47240-01,0,0,0,209.16,,
54308,707CHWBX,0,0,0,34.42,,
54309,707CHBBX,0,0,0,34.42,,
54319,827CATCS,22,11,11,14.94,,
54321,9510CABBX,37,17,20,223.41,299.00,
54322,9206CABBX,0,0,0,92.46,,
54323,9406CAABX,14,14,0,91.91,99.00,
54324,9303CABCS,6,6,0,36.71,39.00,
54328,MRKCA02BX,0,0,0,30.77,39.99,
54329,MRKCA03BX,0,0,0,15.07,18.99,
54331,74701WBG,12,11,1,7.11,,
54333,74701BBG,10,10,0,7.11,,
54338,70733WBG,3,3,0,5.77,,
54339,70733BBG,5,3,2,5.77,,
54340,80701WBG,7,7,0,5.95,,
54343,82701GBG,16,10,6,2.48,,
54344,747CL,1,1,0,17.40,,
54416,2000013194,3,0,3,26.47,,
54454,010-12117-20,3,1,2,374.99,,
54455,010-01403-10,0,0,0,899.99,,
54456,010-12117-30,0,0,0,974.99,,
54486,104000-105-000-15,9,5,4,22.95,,
54487,104200-500-000-15,1,1,0,23.31,,
54489,104300-200-001-15,6,6,0,20.00,,
54493,122200-505-020-15,1,1,0,46.00,,
54494,122200-505-040-15,7,6,1,60.68,,
54495,122200-505-060-15,0,0,0,60.68,,
54497,136200-701-999-13,12,5,7,23.68,,
54501,132000-500-004-15,29,11,18,122.33,,
54502,132000-105-004-14,7,5,2,118.83,,
54516,LLB-202C-21-00,2,2,0,6.85,,
54529,00820,0,0,0,7.91,,
54530,00820AL,0,0,0,8.50,,
54531,00820MG,0,0,0,11.84,,
54555,65UW03B-7,0,0,0,111.31,,
54556,65UW03G-7,2,0,2,111.31,,
54557,65UW03W-7,3,3,0,111.31,,
54558,65UW06B-7,15,3,12,156.42,,
54559,65UW06G-7,0,0,0,156.42,,
54560,65UW06W-7,14,0,14,157.98,,
54561,65UW12B-7,4,2,2,261.40,,
54563,65UW12W-7,0,0,0,261.40,,
54587,MGR350B,3,3,0,137.07,219.99,
54588,MR762BRGB,10,4,6,112.87,189.99,
54593,MRGB65,9,4,5,88.67,144.99,
54596,MR4.3W,6,3,3,56.39,79.99,
54597,MR4.3B,4,1,3,56.39,79.99,
54598,MRC5B,19,10,9,18.55,34.99,
54599,MRC10,14,9,5,24.19,54.99,
54603,MCKGB350W.6,6,2,4,190.11,299.99,
54604,MCKGB350B.6,8,4,4,190.11,299.99,
54605,1011200,12,3,9,6.99,,
54606,1016200,11,4,7,17.99,,
54608,1039,36,20,16,37.86,,
54609,1044,25,11,14,21.81,,
54610,1070,8,5,3,18.24,,
54612,KTF003,10,5,5,229.00,,
54613,1990,17,9,8,134.51,,
54614,1991,10,0,10,168.16,,
54615,1992,9,6,3,134.51,,
54616,1993,9,6,3,168.16,,
54617,KTF004,5,3,2,221.36,,
54618,33710,11,6,5,97.73,,
54619,33718,10,8,2,84.99,,
54620,33742,0,0,0,109.28,,
54622,33732,6,3,3,147.19,,
54624,33750,9,5,4,182.00,,
54628,13701,16,16,0,32.31,,
54629,13702,6,2,4,27.00,,
54630,13712,0,0,0,105.60,,
54631,13704,15,8,7,28.99,,
54632,13707,10,5,5,32.00,,
54633,13709,5,5,0,47.14,,
54635,13705,11,5,6,32.63,,
54636,KTF001,4,4,0,268.40,,
54637,KTF002,6,6,0,218.63,,
54638,33807,7,2,5,93.46,,
54639,33817,11,11,0,95.66,,
54640,33842,0,0,0,113.55,,
54641,33818,0,0,0,101.01,,
54642,33832,0,0,0,145.24,,
54643,33840,9,3,6,145.23,,
54644,33850,15,12,3,198.53,,
54647,33811,6,3,3,63.31,,
54649,13801,12,12,0,32.63,,
54650,13802,6,3,3,32.63,,
54651,13812,4,1,3,72.38,,
54652,13804,13,12,1,32.63,,
54653,13807,2,2,0,32.95,,
54654,13809,7,1,6,32.95,,
54656,13805,5,5,0,32.95,,
54657,KT9797,5,4,1,254.41,,
54658,KT9794,7,3,4,207.30,,
54659,33103,10,6,4,75.20,,
54660,33104,8,1,7,75.20,,
54663,33132,0,0,0,190.24,,
54665,33150,4,4,0,178.54,,
54667,33113,0,0,0,77.54,,
54668,13101,7,2,5,25.89,,
54669,13102,7,7,0,25.89,,
54670,13108,0,0,0,96.59,,
54671,13110,5,5,0,25.89,,
54672,13122,2,0,2,25.89,,
54675,13120,6,3,3,25.89,,
54678,KT9799,7,6,1,234.30,,
54679,KT9796,3,1,2,213.55,,
54680,32804,10,3,7,73.98,,
54681,32805,0,0,0,74.00,,
54682,32842,8,4,4,85.84,,
54683,32803,9,6,3,95.23,,
54684,32832,17,12,5,133.36,,
54685,32840,5,2,3,136.61,,
54686,32850,16,8,8,153.19,,
54688,32810,0,0,0,74.53,,
54689,32812,0,0,0,51.09,,
54690,12801,0,0,0,24.35,,
54691,12803,4,0,4,24.25,,
54692,12810,0,0,0,63.43,,
54693,12812,16,12,4,23.54,,
54694,12828,7,3,4,24.25,,
54695,12827,11,6,5,24.73,,
54697,12821,6,0,6,24.25,,
54698,KT9798,5,4,1,238.35,,
54699,KT9795,6,6,0,212.51,,
54700,32904,2,0,2,113.86,,
54701,32905,0,0,0,107.95,,
54709,12901,9,4,5,24.73,,
54710,12902,0,0,0,36.06,,
54712,12904,12,12,0,23.98,,
54713,12916,2,0,2,24.73,,
54715,12913,10,5,5,56.88,,
54716,12911,3,2,1,24.73,,
54717,KTF024,8,5,3,277.38,,
54718,39004,5,2,3,95.21,,
54721,39040,9,4,5,155.74,,
54722,39009,0,0,0,65.71,,
54723,19150,5,2,3,288.13,,
54725,19001,2,1,1,34.48,,
54726,19002,6,2,4,35.13,,
54727,19007,0,0,0,100.69,,
54728,19003,10,10,0,35.13,,
54729,19005,8,4,4,40.15,,
54730,19020,3,3,0,73.71,,
54731,19004,0,0,0,33.56,,
54743,F16-0151-1,14,6,8,78.83,,
54749,965,42,25,17,24.59,,39.98
54750,MRWT69RGB,0,0,0,161.27,259.99,
54751,96-272-F,0,0,0,10.53,,
54755,1057-1-F,0,0,0,25.29,,
54756,73-100-F,8,4,4,43.17,,
54757,91-113-F,0,0,0,22.37,,
54759,3050-F,5,3,2,474.25,,
54762,1830,18,8,10,253.10,,
54764,1832,0,0,0,253.10,,
54765,1833,9,3,6,226.46,,
54768,1836,2,0,2,229.08,,
54769,1837,5,2,3,252.67,,
54771,1838,13,6,7,267.48,,
54772,53-135-F,0,0,0,62.01,,
54773,2340,14,8,6,19.87,,
54774,53-010-F,2,2,0,9.95,,
54775,5023,26,14,12,20.92,,
54776,5024,15,11,4,30.54,,
54777,85-272-F,0,0,0,266.59,,
54778,5032,46,26,20,52.28,,
54779,5068,26,3,23,21.33,,
54781,0135-0100,1,1,0,59.99,,
54808,1001100,19,4,15,22.41,,
54809,1002100,14,7,7,26.14,,
54810,1003100,11,5,6,27.89,,
54811,1007,36,20,16,6.76,,
54812,1007100,20,12,8,13.57,,
54820,DRS4W,4,2,2,1291.95,,
54832,535-5-125,2,2,0,109.99,,
54839,44010250,19,13,6,350.64,,
54851,81400200,0,0,0,61.31,,
54852,81400300,3,2,1,92.36,,
54853,81400330,0,0,0,217.44,,
54855,83116025,4,2,2,305.53,,
54856,83116035,2,0,2,342.38,,
54857,83125035,15,8,7,369.52,,
54865,MX7001CR,0,0,0,238.85,,
54866,MX7002CR,0,0,0,238.85,,
54867,MX7003CR,0,0,0,238.85,,
54869,910-002,0,0,0,171.88,220.00,
54870,910-001,0,0,0,178.13,228.00,
54871,910-004,0,0,0,200.00,256.00,
54872,910-014,0,0,0,171.88,220.00,
54873,910-009,0,0,0,318.75,408.00,
54874,910-012,0,0,0,318.75,408.00,
54875,910-044,0,0,0,325.00,416.00,
54876,910-029,0,0,0,550.00,704.00,
54877,910-026,0,0,0,712.50,912.00,
54878,800-036,0,0,0,78.13,100.00,
54879,800-038,0,0,0,81.25,104.00,
54880,800-041,0,0,0,84.38,108.00,
54881,800-037,0,0,0,109.38,140.00,
54882,800-010,0,0,0,109.38,140.00,
54883,800-011,0,0,0,109.38,140.00,
54884,800-014,0,0,0,109.38,140.00,
54885,800-030,0,0,0,128.13,164.00,
54886,SW45640,4,2,2,20.84,,
54887,800-037Y,0,0,0,140.63,180.00,
54888,SW46700,4,2,2,10.74,,
54889,SW46710,0,0,0,19.89,,
54890,800-010Y,0,0,0,140.63,180.00,
54891,800-011Y,0,0,0,140.63,180.00,
54892,800-YMKIT1,0,0,0,528.13,676.00,
54894,SW19155,10,4,6,14.63,,
54895,SW61900,2,1,1,4.55,,
54897,SW21314,9,6,3,31.36,,
54898,SW19170,5,2,3,21.07,,
54899,SW19175,2,2,0,11.13,,
54900,SW66670,4,2,2,27.24,,
54901,SW45670,4,2,2,50.73,,
54902,SW66610,4,2,2,5.15,,
54903,SW66620,4,2,2,3.95,,
54904,SW66630,3,1,2,4.63,,
54905,SW66640,4,2,2,8.68,,
54910,SW31215,28,17,11,22.19,,
54914,151710,2,0,2,189.99,,
54965,RF4050,0,0,0,76.80,,
54974,MR-2BLK,0,0,0,10.60,,
54975,MR-2BLU,8,2,6,10.60,,
54976,MR-2R,5,2,3,10.60,,
54977,MR-3BLK,0,0,0,10.60,,
54978,MR-3BLU,6,4,2,10.60,,
54979,MR-3R,0,0,0,10.60,,
54980,MT-OPTI,5,2,3,65.80,,
54982,PNP121,15,10,5,7.25,,
54985,FAMP3112011CA00,0,0,0,124.35,,
54987,PNP14,0,0,0,1.56,,
54988,PNP88A,0,0,0,8.88,,
54991,PNP171R,0,0,0,9.56,,
54993,PNP182,0,0,0,7.25,,
54995,PNP186,0,0,0,8.88,,
54996,PNP187,0,0,0,9.88,,
54997,PNP188,0,0,0,10.49,,
54998,PNP189,0,0,0,10.49,,
55000,PNP27T,19,16,3,1.58,,
55001,PNP28T,34,14,20,1.58,,
55003,RA2028010000,6,2,4,964.91,1066.91,
55004,RA2034010000,0,0,0,1024.73,1133.06,
55005,RA2040010000,7,3,4,1135.84,1255.91,
55006,RA2046010000,7,2,5,1537.52,1700.06,
55007,RA554130,6,3,3,62.91,,
55008,RA554131,0,0,0,85.46,,
55009,RA554132,2,2,0,100.30,,
55010,RA554133,9,6,3,106.24,,
55011,RA554136,10,8,2,86.66,,
55013,RC61914,0,0,0,78.65,,
55014,RC61983,0,0,0,39.84,,
55015,RC63201,0,0,0,112.09,,
55016,RC63216,0,0,0,249.77,,
55017,RC7251-1.0A,0,0,0,67.26,,
55018,RC72504,8,4,4,28.62,,
55019,RC72536S,0,0,0,65.19,,
55020,RC72544,0,0,0,107.68,,
55021,RC72581,0,0,0,3.17,,
55027,RF128,0,0,0,3.17,4.84,
55029,RF41000,0,0,0,5.40,8.25,
55030,RF1759,0,0,0,4.77,7.29,
55031,RF437,7,3,4,6.35,9.72,
55032,RF1765,0,0,0,7.15,10.93,
55033,RF103,6,4,2,31.23,48.37,
55034,RF104,0,0,0,29.63,45.89,
55035,RF418,8,4,4,16.68,25.84,
55036,RF418C,0,0,0,18.45,28.58,
55038,RF1032,14,5,9,15.99,24.46,
55039,RF1033,20,17,3,17.79,27.23,
55040,RF1034,4,2,2,23.31,35.66,
55041,RF1035,0,0,0,86.49,132.33,
55042,RF1851,0,0,0,7.37,11.27,
55043,RF1806,0,0,0,5.51,8.42,
55044,RF616,15,3,12,5.58,8.54,
55045,RF617,33,5,28,7.37,11.27,
55046,RF618,0,0,0,12.35,18.90,
55047,RF619,0,0,0,19.01,29.10,
55048,RF620,0,0,0,33.06,50.59,
55050,RF1047,8,5,3,19.07,29.18,
55055,RF1057,0,0,0,9.32,14.25,
55056,RF1058,19,12,7,6.78,10.37,
55057,RF113,0,0,0,0.84,1.27,
55058,RF1135-16,17,5,12,4.12,6.39,
55059,RF114,0,0,0,0.84,1.27,
55063,RF115X1,4,0,4,15.06,23.33,
55064,RF115X1/2,0,0,0,15.06,23.33,
55065,RF115X3/4,0,0,0,15.06,23.33,
55066,RF115X5/8,0,0,0,15.06,23.33,
55067,RF122,0,0,0,6.35,9.72,
55068,RF123,0,0,0,6.35,9.72,
55069,RF124,0,0,0,6.35,9.72,
55070,RF125,11,7,4,11.01,16.85,
55071,RF13101-2,4,4,0,10.19,15.58,
55074,RF1315GRN,14,6,8,2.37,3.63,
55083,RF1317R,0,0,0,1.58,2.41,
55088,RF150,7,0,7,5.93,9.06,
55089,RF151,0,0,0,6.78,10.37,
55090,RF156,0,0,0,6.17,9.43,
55100,RF167,0,0,0,11.52,17.62,
55102,RF1685-3,0,0,0,3.60,5.57,
55103,RF1685-4,0,0,0,3.60,5.57,
55104,RF1685-5,0,0,0,3.60,5.57,
55105,RF1685-6,0,0,0,4.51,6.98,
55106,RF1685-8,0,0,0,6.35,9.84,
55107,RF1685-10,2,1,1,10.88,16.85,
55108,RF1685-12,0,0,0,13.63,21.12,
55113,RF1706,0,0,0,3.17,4.84,
55114,RF173,0,0,0,21.34,33.05,
55115,RF75,0,0,0,29.83,46.20,
55116,RF180,0,0,0,7.52,11.66,
55118,RF1850S,9,8,1,5.51,8.54,
55120,RF1852,0,0,0,8.12,12.57,
55121,RF1853,7,5,2,11.41,17.69,
55122,RF639,0,0,0,17.17,26.59,
55124,RF640,0,0,0,25.96,40.21,
55126,RF641,0,0,0,31.82,49.28,
55128,RF185,0,0,0,12.95,19.80,
55129,RF186,0,0,0,21.69,33.20,
55130,RF187,0,0,0,25.04,38.31,
55131,RF20100,19,19,0,14.83,22.69,
55132,RF20101,0,0,0,8.47,12.95,
55133,RF20111,0,0,0,10.80,16.52,
55134,RF20151,0,0,0,11.57,17.71,
55136,RF20151A,17,12,5,14.65,22.42,
55137,RF20171,0,0,0,15.43,23.60,
55138,RF20180,0,0,0,16.98,25.97,
55139,RF20202,12,4,8,21.60,33.05,
55140,RF20212,0,0,0,23.93,36.60,
55141,RF20302,7,6,1,29.32,44.86,
55142,RF20312,5,3,2,32.02,49.00,
55143,RF20332,0,0,0,61.74,94.47,
55144,RF20711,0,0,0,22.38,34.24,
55145,RF2180,0,0,0,5.93,9.06,
55147,RF2181,0,0,0,5.93,9.06,
55148,RF2182,0,0,0,6.78,10.37,
55150,RF2183,0,0,0,7.62,11.66,
55151,RF2184,11,5,6,13.22,20.23,
55153,010-01159-00,1,1,0,712.49,,
55154,RF251,0,0,0,3.96,6.07,
55155,RF25109,8,4,4,9.89,15.12,
55156,RF254,0,0,0,11.10,17.18,
55158,RF2665,8,6,2,16.52,25.28,
55159,RF536,0,0,0,3.38,5.17,
55161,RF280,5,3,2,7.94,12.14,
55162,RF291,0,0,0,5.51,8.42,
55163,RF94,0,0,0,3.64,5.57,
55164,RF94A,0,0,0,3.38,5.17,
55165,RF5013,0,0,0,4.65,7.12,
55166,RF5023,0,0,0,6.78,10.37,
55167,RF294,9,6,3,6.83,10.45,
55168,RF738,13,5,8,5.16,7.90,
55169,RF30,0,0,0,38.62,59.08,
55170,RF602,0,0,0,46.64,71.36,
55171,RF30101,7,4,3,14.11,21.59,
55172,RF31712,7,5,2,20.83,31.87,
55173,RF35100,9,5,4,15.73,24.05,
55174,RF35101,6,2,4,11.06,16.91,
55175,RF35140,5,3,2,20.06,30.69,
55176,RF35151,7,5,2,12.33,18.88,
55177,RF35202,5,2,3,26.23,40.13,
55178,RF35302,5,0,5,35.51,54.31,
55179,RF35312,13,9,4,37.05,56.67,
55180,RF3128,3,2,1,40.69,62.27,
55181,RF3129,7,5,2,45.78,70.05,
55184,RF3134,6,5,1,83.95,128.44,
55185,RF3131,6,3,3,82.25,125.85,
55188,RF3133,35,18,17,11.09,16.97,
55189,RF3136,4,2,2,3.96,6.07,
55199,RF4025,22,10,12,6.27,9.72,
55200,RF4026,27,16,11,6.35,9.72,
55201,RF41100,0,0,0,16.31,24.95,
55202,RF41101,0,0,0,13.40,20.50,
55203,RF41110,0,0,0,21.60,33.05,
55204,RF41111,0,0,0,20.06,30.69,
55205,RF41140,6,2,4,23.15,35.41,
55206,RF41151,0,0,0,23.15,35.41,
55209,RF41712,1,0,1,22.12,33.84,
55210,RF40100,8,3,5,21.22,32.46,
55211,RF40140,0,0,0,28.56,43.68,
55212,RF413,0,0,0,5.07,7.77,
55213,RF4410,0,0,0,135.47,186.53,
55214,RF4415,0,0,0,135.47,186.53,
55215,RF4430,0,0,0,141.95,195.46,
55216,RF4435,0,0,0,141.95,195.46,
55217,RF44100,0,0,0,45.90,70.23,
55219,RF453,8,4,4,20.67,31.61,
55220,RF46100,2,0,2,49.56,75.82,
55221,RF469,0,0,0,15.73,24.05,
55222,RF48,0,0,0,6.35,9.72,
55224,RF483,0,0,0,2.43,3.76,
55225,RF484,0,0,0,2.43,3.76,
55226,RF485,10,0,10,3.33,5.15,
55227,RF48A,0,0,0,5.51,8.42,
55228,RF49,0,0,0,7.28,11.14,
55229,RF494,0,0,0,14.65,22.69,
55230,RF498,27,20,7,2.70,4.13,
55231,RF499,31,13,18,4.11,6.28,
55232,RF5,3,2,1,46.33,71.76,
55233,RF50,0,0,0,5.58,8.54,
55234,RF5000,0,0,0,19.07,29.18,
55235,RF5001,7,3,4,18.68,28.58,
55236,RF5010,5,1,4,21.05,32.21,
55238,RF5020,6,2,4,38.16,58.37,
55239,RF5400,5,1,4,18.59,28.45,
55240,RF5400B,0,0,0,18.59,28.45,
55241,RF5410,3,3,0,20.06,30.69,
55245,RF5003,0,0,0,4.57,6.98,
55246,RF5005,0,0,0,6.35,9.72,
55247,RF50100HL,0,0,0,44.88,68.65,
55248,RF51,7,2,5,10.17,15.56,
55249,RF5100,8,3,5,6.27,9.72,
55250,RF5101,8,4,4,6.27,9.72,
55251,RF5105,9,7,2,8.62,13.36,
55252,RF5106,0,0,0,9.41,14.58,
55253,RF51100,8,4,4,23.40,35.81,
55255,RF51110,0,0,0,35.44,54.24,
55256,RF55110,8,6,2,32.41,49.59,
55257,RF56100,7,6,1,60.20,92.10,
55258,RF571,0,0,0,8.73,13.36,
55259,RF573,9,4,5,13.90,21.27,
55260,RF64100,0,0,0,72.33,110.67,
55261,RF64110,0,0,0,98.58,150.83,
55263,RF663,0,0,0,13.57,21.02,
55264,RF74100,7,3,4,98.58,150.83,
55265,RF74100AW,0,0,0,162.75,249.01,
55266,RF520,5,3,2,3.85,5.89,
55267,RF521,0,0,0,3.85,5.89,
55274,RF5405,11,8,3,6.94,10.61,
55276,BOW4512D,0,0,0,1321.41,1691.40,
55278,BOW5512D,1,0,1,1465.78,1876.20,
55281,BOW9512D,0,0,0,2675.50,3424.64,
55282,RF544,0,0,0,17.57,27.23,
55283,RF559,0,0,0,15.06,23.33,
55285,BPJE2,2,2,0,228.50,305.28,
55287,RF6080,5,3,2,17.02,26.06,
55289,BPSE2,1,1,0,150.18,200.40,
55291,RF58,16,11,5,54.46,84.35,
55292,EZDOCK2,0,0,0,411.43,,
55293,RF59,20,10,10,5.56,8.50,
55294,RF6000,8,5,3,13.04,19.94,
55295,RF6002,8,4,4,14.80,22.65,
55296,RF6010C,14,10,4,5.78,8.96,
55297,RF6093L,10,4,6,5.11,7.82,
55298,RF6093M,20,7,13,5.01,7.67,
55300,RF6093S,4,0,4,4.23,6.48,
55302,RF6100,0,0,0,39.79,60.88,
55303,RF6110,7,4,3,51.23,78.40,
55304,RF6120,20,10,10,51.23,78.40,
55305,RF6130,0,0,0,57.04,87.27,
55308,RF6200,16,3,13,55.11,84.33,
55309,RF6210,11,5,6,71.52,109.43,
55311,RF6220,0,0,0,80.85,123.71,
55315,BP29,0,0,0,65.57,73.44,
55316,RF6321,10,6,4,109.16,167.02,
55317,BP2910,1,0,1,71.86,95.88,
55318,BP2916,0,0,0,95.09,121.72,
55319,RF614,16,10,6,6.47,9.91,
55320,RF615,0,0,0,5.07,7.77,
55321,RF615A,0,0,0,5.58,8.54,
55324,BP125G10,0,0,0,96.53,115.84,
55327,RF625,0,0,0,25.43,38.91,
55328,BP150G10,0,0,0,110.90,124.20,
55330,BP185G10,0,0,0,165.00,184.80,
55331,RF627,0,0,0,5.85,9.06,
55332,RF628,15,5,10,8.37,12.95,
55333,ZE250,0,0,0,14.29,,
55334,ZE425,0,0,0,16.07,,
55335,ZEHC100,0,0,0,55.24,,
55336,RF629,0,0,0,11.72,18.15,
55337,RF630,0,0,0,17.18,26.61,
55338,RF631,6,2,4,27.63,42.80,
55339,RF632,0,0,0,42.38,65.65,
55342,RF635,15,4,11,8.64,13.21,
55343,RF636,12,7,5,12.78,19.56,
55344,RF637,0,0,0,27.14,41.51,
55346,RF67,8,6,2,45.54,70.54,
55347,RF6710,0,0,0,145.80,223.08,
55348,RF6720,0,0,0,163.31,249.86,
55350,RF677,0,0,0,48.96,74.91,
55351,RF686,115,20,95,0.84,1.27,
55352,RF687,22,20,2,0.95,1.46,
55353,RF688,14,12,2,1.68,2.57,
55354,RF7,5,2,3,96.79,149.92,
55357,RF713,12,2,10,21.20,32.43,
55363,RF8080BLU-2,0,0,0,14.80,22.65,
55365,RF8080GRY-2,8,4,4,14.80,22.65,
55366,RF8080R-2,4,4,0,14.80,22.65,
55367,RF8081BLU,6,2,4,10.90,16.68,
55368,RF8081R,0,0,0,10.90,16.68,
55369,RF8090-08,10,5,5,13.06,,
55371,RF8090-11,0,0,0,15.17,,
55373,RF8090-16,6,2,4,17.25,,
55374,RF8090-21,8,4,4,26.23,,
55375,RF816,0,0,0,33.46,46.65,
55376,RF823002,29,21,8,58.31,80.28,
55380,RF917,0,0,0,11.36,17.38,
55381,RF919,0,0,0,13.11,20.06,
55382,RF92,0,0,0,17.47,26.73,
55383,RFSCISSORS,0,0,0,57.69,79.43,
55384,RFSPLICE-6,19,2,17,47.28,65.11,
55385,RFSPLICE-F15,4,3,1,19.42,26.73,
55387,RFSPLICE-F20,13,9,4,20.06,27.62,
55388,RFSPLICE-F25,7,4,3,22.09,30.42,
55400,TY-10WSP,11,6,5,5.32,,
55401,TY-15WSP,12,9,3,5.32,,
55402,TY-KITBLU,4,2,2,11.10,,
55403,WD-1W,48,4,44,14.33,,
55407,A80289,12,4,8,245.82,,
55408,199248,22,13,9,1.56,,
55409,199249,248,216,32,4.13,,
55410,199210,13,12,1,1.62,,
55411,199211,22,9,13,6.10,,
55412,199214,17,5,12,3.31,,
55413,199215,10,7,3,8.71,,
55414,199259,14,5,9,3.31,,
55415,199260,14,7,7,12.47,,
55416,199217,11,7,4,4.51,,
55417,199252,6,0,6,2.01,,
55418,199253,21,12,9,5.63,,
55419,199228,10,5,5,2.40,,
55420,199229,21,14,7,8.94,,
55421,199257,16,6,10,4.37,,
55422,199258,6,3,3,15.83,,
55423,309025,9,4,5,13.83,,
55424,309002,4,3,1,127.24,,
55425,309003,17,7,10,2.30,,
55426,309103,13,3,10,2.35,,
55427,309125,15,2,13,13.83,,
55428,309102,9,4,5,127.24,,
55429,309203,10,0,10,2.93,,
55430,309225,12,8,4,19.10,,
55431,309202,5,2,3,175.86,,
55432,312325,7,2,5,18.72,,
55433,312303,7,3,4,2.87,,
55434,312225,8,8,0,18.72,,
55435,312203,14,9,5,2.87,,
55436,312425,5,2,3,18.72,,
55437,312403,8,3,5,2.87,,
55438,312603,13,8,5,2.87,,
55439,312625,7,3,4,18.72,,
55440,312503,16,10,6,2.87,,
55441,312525,8,2,6,18.72,,
55442,311303,0,0,0,2.28,,
55443,311325,18,9,9,13.57,,
55444,311225,9,5,4,13.57,,
55445,311203,17,10,7,2.28,,
55446,311425,1,0,1,13.57,,
55447,311403,14,10,4,2.28,,
55448,311625,6,2,4,13.57,,
55449,311603,13,4,9,2.28,,
55450,311525,5,2,3,13.57,,
55451,311503,13,4,9,2.28,,
55452,310399,11,7,4,27.78,,
55453,310325,2,0,2,13.57,,
55454,310303,10,4,6,2.28,,
55455,310499,6,3,3,26.30,,
55456,310425,2,2,0,12.86,,
55457,310403,0,0,0,2.16,,
55458,310699,5,3,2,26.30,,
55459,310625,3,1,2,12.86,,
55460,310603,0,0,0,2.16,,
55461,310599,0,0,0,26.30,,
55462,310525,5,3,2,12.86,,
55463,310503,0,0,0,2.16,,
55476,010-11617-50,10,9,1,37.49,,
55477,010-11617-52,4,1,3,52.49,,
55478,010-12234-05,37,26,11,29.99,,
55480,010-12233-00,6,0,6,18.75,,
55481,010-12234-00,7,2,5,18.75,,
55482,010-12199-01,0,0,0,14.99,,
55483,010-12247-00,0,0,0,14.99,,
55484,010-12233-01,0,0,0,11.24,,
55485,010-12234-01,0,0,0,14.99,,
55486,010-12199-03,12,10,2,22.49,,
55487,010-12199-04,0,0,0,22.49,,
55488,010-12233-03,11,3,8,26.24,,
55510,310203,15,9,6,2.28,,
55511,310225,4,4,0,13.57,,
55525,E70297,0,0,0,896.73,,
55526,E70298,3,0,3,1255.42,,
55527,E70258,2,0,2,2062.49,,
55529,E70242,0,0,0,108.32,,
55530,010-11170-00,22,5,17,3.75,,
55567,21-200-001A,0,0,0,707.47,,
55568,21-300-001A,0,0,0,250.13,,
55570,21-200-002A,0,0,0,947.33,,
55572,21-300-002A,0,0,0,354.67,,
55576,313203,0,0,0,2.16,,
55577,313225,2,2,0,15.22,,
55578,313299,0,0,0,31.15,,
55579,314203,0,0,0,2.16,,
55580,314225,0,0,0,15.83,,
55581,314303,0,0,0,2.16,,
55582,314325,0,0,0,15.07,,
55583,314399,4,2,2,30.83,,
55584,315203,0,0,0,2.73,,
55585,315225,0,0,0,20.57,,
